Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used,	Num Nodes
659139,	900,	0,	960,	900,	0,	10,	50,	
661146,	900,	0,	959,	900,	0,	10,	50,	
663152,	900,	0,	960,	901,	0,	10,	50,	
665157,	900,	0,	959,	899,	0,	10,	50,	
667162,	900,	0,	960,	901,	0,	10,	50,	
669167,	900,	0,	959,	899,	0,	10,	50,	
671175,	900,	0,	959,	901,	0,	10,	50,	
673181,	900,	0,	960,	900,	0,	10,	50,	
675190,	900,	0,	960,	899,	0,	10,	50,	
677314,	960,	0,	1023,	960,	0,	10,	50,	
679320,	900,	0,	960,	901,	0,	10,	50,	
681326,	900,	0,	959,	899,	0,	10,	50,	
683334,	900,	0,	960,	901,	0,	10,	50,	
685343,	900,	0,	959,	899,	0,	10,	50,	
687351,	900,	0,	960,	900,	0,	10,	50,	
689359,	899,	0,	960,	901,	0,	10,	50,	
691368,	900,	0,	959,	900,	0,	10,	50,	
693376,	900,	0,	960,	900,	0,	10,	50,	
695384,	900,	0,	960,	900,	0,	10,	50,	
697392,	900,	0,	960,	900,	0,	10,	50,	
699400,	899,	0,	958,	899,	0,	10,	50,	
701408,	900,	0,	960,	900,	0,	10,	50,	
703417,	900,	0,	960,	901,	0,	10,	50,	
705425,	900,	0,	959,	899,	0,	10,	50,	
707433,	900,	0,	960,	900,	0,	10,	50,	
709440,	900,	0,	960,	901,	0,	10,	50,	
711447,	900,	0,	959,	899,	0,	10,	50,	
713455,	900,	0,	960,	901,	0,	10,	50,	
715463,	900,	0,	958,	900,	0,	10,	50,	
717472,	900,	0,	960,	900,	0,	10,	50,	
719480,	900,	0,	960,	900,	0,	10,	50,	
721488,	900,	0,	960,	899,	0,	10,	50,	
723493,	900,	0,	959,	900,	0,	10,	50,	
725499,	900,	0,	960,	901,	0,	10,	50,	
727504,	900,	0,	959,	900,	0,	10,	50,	
729510,	900,	0,	960,	900,	0,	10,	50,	
731518,	900,	0,	959,	899,	0,	10,	50,	
733527,	900,	0,	960,	901,	0,	10,	50,	
735534,	900,	0,	960,	900,	0,	10,	50,	
737542,	885,	0,	943,	885,	0,	10,	50,	
739550,	900,	0,	960,	900,	0,	10,	50,	
741559,	900,	0,	960,	900,	0,	10,	50,	
743567,	900,	0,	960,	900,	0,	10,	50,	
745574,	900,	0,	959,	899,	0,	10,	50,	
747583,	900,	0,	960,	900,	0,	10,	50,	
749591,	900,	0,	960,	901,	0,	10,	50,	
751600,	900,	0,	960,	899,	0,	10,	50,	
753609,	899,	0,	960,	901,	0,	10,	50,	
755617,	900,	0,	960,	900,	0,	10,	50,	
757626,	900,	0,	959,	899,	0,	10,	50,	
759634,	900,	0,	960,	901,	0,	10,	50,	
761643,	900,	0,	958,	900,	0,	10,	50,	
763652,	900,	0,	960,	899,	0,	10,	50,	
765661,	899,	0,	960,	900,	0,	10,	50,	
767669,	900,	0,	959,	901,	0,	10,	50,	
769677,	899,	0,	958,	900,	0,	10,	50,	
771686,	899,	0,	959,	899,	0,	10,	50,	
773694,	900,	0,	959,	900,	0,	10,	50,	
775702,	900,	0,	960,	900,	0,	10,	50,	
777709,	900,	0,	960,	900,	0,	10,	50,	
779718,	900,	0,	959,	901,	0,	10,	50,	
781725,	900,	0,	960,	899,	0,	10,	50,	
783730,	900,	0,	960,	900,	0,	10,	50,	
785736,	900,	0,	959,	900,	0,	10,	50,	
787741,	900,	0,	959,	901,	0,	10,	50,	
789747,	900,	0,	959,	899,	0,	10,	50,	
791755,	899,	0,	958,	901,	0,	10,	50,	
793762,	900,	0,	958,	899,	0,	10,	50,	
795770,	900,	0,	960,	901,	0,	10,	50,	
797778,	899,	0,	959,	900,	0,	10,	50,	
799787,	900,	0,	960,	900,	0,	10,	50,	
Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used,	Num Nodes
63,	50,	10,	0,	21,	0,	0,	0,	
2064,	2897,	579,	0,	1216,	0,	0,	0,	
4069,	3000,	600,	0,	1260,	0,	0,	0,	
6075,	3000,	600,	0,	1260,	0,	0,	0,	
8080,	3000,	599,	0,	1260,	0,	0,	0,	
10086,	3000,	600,	0,	1260,	0,	0,	0,	
12091,	2999,	601,	0,	1259,	0,	0,	0,	
14104,	2900,	580,	0,	1219,	0,	0,	0,	
16120,	2899,	579,	0,	1218,	0,	0,	0,	
18125,	2999,	601,	0,	1260,	0,	0,	0,	
20133,	2999,	600,	0,	1259,	0,	0,	11,	
22142,	2998,	600,	0,	1260,	0,	0,	11,	
24149,	2998,	600,	0,	1260,	0,	0,	11,	
26157,	3000,	600,	0,	1260,	0,	0,	11,	
28166,	3000,	600,	0,	1260,	0,	0,	11,	
30175,	2997,	600,	0,	1261,	0,	0,	11,	
32183,	2999,	600,	0,	1260,	0,	0,	11,	
34191,	2949,	590,	0,	1238,	0,	0,	11,	
36200,	3000,	600,	0,	1260,	0,	0,	11,	
38207,	2998,	600,	0,	1260,	0,	0,	11,	
40216,	2997,	600,	0,	1260,	0,	0,	17,	
42224,	2999,	599,	0,	1261,	0,	0,	17,	
44233,	3000,	601,	0,	1259,	0,	0,	17,	
46240,	3000,	599,	0,	1261,	0,	0,	17,	
48248,	2998,	601,	0,	1260,	0,	0,	17,	
50255,	2999,	600,	0,	1259,	0,	0,	17,	
52262,	2999,	600,	0,	1261,	0,	0,	17,	
54271,	3000,	600,	0,	1260,	0,	0,	17,	
56278,	3000,	599,	0,	1260,	0,	0,	17,	
58286,	2998,	601,	0,	1259,	0,	0,	17,	
60293,	2999,	600,	0,	1260,	0,	0,	18,	
62300,	3000,	600,	0,	1261,	0,	0,	18,	
64308,	2998,	600,	0,	1259,	0,	0,	18,	
66316,	2998,	600,	0,	1261,	0,	0,	18,	
68325,	2999,	600,	0,	1259,	0,	0,	18,	
70332,	2999,	600,	0,	1260,	0,	0,	18,	
72337,	2999,	600,	0,	1261,	0,	0,	18,	
74342,	2998,	600,	0,	1260,	0,	0,	18,	
76348,	2999,	599,	0,	1260,	0,	0,	18,	
78354,	2997,	601,	0,	1260,	0,	0,	18,	
80362,	2963,	591,	9,	1260,	0,	1,	19,	
82370,	2759,	540,	60,	1259,	0,	1,	19,	
84378,	2760,	540,	60,	1261,	0,	1,	19,	
86390,	2300,	450,	50,	1049,	0,	1,	19,	
88393,	2714,	531,	59,	1240,	0,	1,	19,	
90400,	2759,	540,	60,	1259,	0,	1,	19,	
92407,	2760,	539,	60,	1261,	0,	1,	19,	
94416,	2759,	541,	60,	1260,	0,	1,	19,	
96424,	2760,	539,	60,	1260,	0,	1,	19,	
98433,	2758,	541,	60,	1260,	0,	1,	19,	
100442,	2694,	529,	71,	1260,	0,	2,	22,	
102451,	2400,	479,	120,	1260,	0,	2,	22,	
104459,	2400,	481,	120,	1260,	0,	2,	22,	
106468,	2399,	480,	120,	1260,	0,	2,	22,	
108477,	2399,	480,	120,	1260,	0,	2,	22,	
110485,	2400,	480,	120,	1260,	0,	2,	22,	
112493,	2399,	480,	120,	1260,	0,	2,	22,	
114502,	2398,	480,	120,	1259,	0,	2,	22,	
116511,	2400,	480,	120,	1260,	0,	2,	22,	
118519,	2398,	480,	120,	1261,	0,	2,	22,	
120528,	2400,	479,	120,	1260,	0,	2,	25,	
122535,	2400,	481,	120,	1260,	0,	2,	25,	
124542,	2399,	480,	120,	1260,	0,	2,	25,	
126550,	2400,	480,	120,	1259,	0,	2,	25,	
128558,	2400,	480,	120,	1260,	0,	2,	25,	
130565,	2400,	480,	120,	1260,	0,	2,	25,	
132570,	2400,	480,	120,	1261,	0,	2,	25,	
134575,	2400,	480,	120,	1259,	0,	2,	25,	
136580,	2400,	480,	119,	1261,	0,	2,	25,	
138591,	2318,	464,	116,	1217,	0,	2,	25,	
140599,	2309,	465,	135,	1261,	0,	3,	26,	
142608,	2039,	420,	180,	1260,	0,	3,	26,	
144616,	2040,	420,	180,	1259,	0,	3,	26,	
146624,	2040,	420,	180,	1260,	0,	3,	26,	
148633,	2039,	419,	180,	1261,	0,	3,	26,	
150642,	2040,	421,	180,	1260,	0,	3,	26,	
152650,	2040,	420,	180,	1260,	0,	3,	26,	
154657,	2040,	420,	180,	1260,	0,	3,	26,	
156666,	2040,	420,	180,	1260,	0,	3,	26,	
158674,	2039,	419,	180,	1260,	0,	3,	26,	
160683,	1972,	403,	197,	1260,	0,	4,	32,	
162692,	1799,	360,	240,	1260,	0,	4,	32,	
164700,	1800,	361,	240,	1259,	0,	4,	32,	
166709,	1800,	360,	240,	1260,	0,	4,	32,	
168718,	1800,	360,	240,	1261,	0,	4,	32,	
170726,	1800,	360,	240,	1260,	0,	4,	32,	
172735,	1799,	360,	240,	1260,	0,	4,	32,	
174741,	1799,	360,	240,	1259,	0,	4,	32,	
176747,	1799,	360,	240,	1261,	0,	4,	32,	
178756,	1799,	360,	240,	1259,	0,	4,	32,	
180765,	1799,	360,	240,	1261,	0,	4,	32,	
182773,	1799,	360,	240,	1259,	0,	4,	32,	
184781,	1799,	360,	240,	1261,	0,	4,	32,	
186789,	1799,	359,	240,	1260,	0,	4,	32,	
188798,	1800,	361,	240,	1259,	0,	4,	32,	
190804,	1800,	360,	240,	1261,	0,	4,	32,	
192809,	1798,	360,	240,	1260,	0,	4,	32,	
194816,	1800,	360,	240,	1260,	0,	4,	32,	
196821,	1800,	360,	240,	1260,	0,	4,	32,	
198827,	1800,	360,	240,	1260,	0,	4,	32,	
200835,	1690,	338,	262,	1260,	0,	5,	34,	
202844,	1500,	300,	300,	1260,	0,	5,	34,	
204853,	1500,	300,	300,	1259,	0,	5,	34,	
206862,	1499,	300,	300,	1260,	0,	5,	34,	
208870,	1499,	300,	300,	1261,	0,	5,	34,	
210878,	1500,	300,	300,	1260,	0,	5,	34,	
212887,	1500,	300,	300,	1260,	0,	5,	34,	
214896,	1500,	300,	300,	1259,	0,	5,	34,	
216904,	1500,	300,	300,	1261,	0,	5,	34,	
218912,	1500,	300,	300,	1260,	0,	5,	34,	
220919,	1500,	299,	300,	1260,	0,	5,	37,	
222927,	1500,	301,	300,	1260,	0,	5,	37,	
224936,	1500,	300,	300,	1260,	0,	5,	37,	
226945,	1500,	300,	300,	1260,	0,	5,	37,	
228953,	1498,	300,	300,	1259,	0,	5,	37,	
230962,	1500,	300,	300,	1260,	0,	5,	37,	
232971,	1500,	300,	300,	1261,	0,	5,	37,	
234980,	1500,	300,	300,	1260,	0,	5,	37,	
236988,	1500,	300,	300,	1259,	0,	5,	37,	
238997,	1500,	300,	300,	1261,	0,	5,	37,	
241004,	1500,	300,	300,	1259,	0,	5,	37,	
243013,	1500,	300,	300,	1260,	0,	5,	37,	
245022,	1500,	300,	300,	1261,	0,	5,	37,	
247030,	1500,	300,	300,	1260,	0,	5,	37,	
249039,	1500,	300,	300,	1260,	0,	5,	37,	
251045,	1500,	300,	300,	1259,	0,	5,	37,	
253054,	1425,	285,	284,	1198,	0,	5,	37,	
255060,	1475,	295,	295,	1239,	0,	5,	37,	
257065,	1500,	300,	300,	1259,	0,	5,	37,	
259071,	1500,	300,	300,	1260,	0,	5,	37,	
261079,	1500,	300,	300,	1261,	0,	5,	37,	
263088,	1500,	299,	300,	1260,	0,	5,	37,	
265096,	1500,	301,	300,	1259,	0,	5,	37,	
267105,	1500,	300,	300,	1261,	0,	5,	37,	
269113,	1499,	300,	300,	1260,	0,	5,	37,	
271121,	1500,	300,	300,	1260,	0,	5,	37,	
273129,	1500,	300,	300,	1259,	0,	5,	37,	
275138,	1500,	299,	300,	1261,	0,	5,	37,	
277146,	1500,	301,	300,	1260,	0,	5,	37,	
279155,	1500,	300,	300,	1259,	0,	5,	37,	
281162,	1332,	272,	328,	1261,	0,	6,	38,	
283171,	1140,	240,	360,	1259,	0,	6,	38,	
285179,	1140,	240,	360,	1261,	0,	6,	38,	
287186,	1140,	240,	360,	1260,	0,	6,	38,	
289194,	1140,	240,	360,	1260,	0,	6,	38,	
291203,	1140,	240,	360,	1260,	0,	6,	38,	
293211,	1140,	240,	360,	1259,	0,	6,	38,	
295220,	1140,	240,	360,	1261,	0,	6,	38,	
297229,	1140,	240,	360,	1259,	0,	6,	38,	
299237,	1139,	240,	360,	1260,	0,	6,	38,	
301245,	1139,	240,	360,	1261,	0,	6,	40,	
303254,	1139,	240,	360,	1260,	0,	6,	40,	
305263,	1140,	240,	360,	1259,	0,	6,	40,	
307271,	1140,	240,	360,	1261,	0,	6,	40,	
309280,	1140,	240,	360,	1259,	0,	6,	40,	
311286,	1140,	240,	360,	1260,	0,	6,	40,	
313291,	1140,	240,	360,	1261,	0,	6,	40,	
315297,	1140,	240,	360,	1260,	0,	6,	40,	
317303,	1140,	240,	360,	1259,	0,	6,	40,	
319309,	1139,	240,	360,	1260,	0,	6,	40,	
321318,	975,	207,	393,	1261,	0,	7,	41,	
323327,	840,	180,	420,	1260,	0,	7,	41,	
325335,	840,	180,	420,	1259,	0,	7,	41,	
327344,	840,	180,	420,	1260,	0,	7,	41,	
329353,	840,	180,	420,	1261,	0,	7,	41,	
331361,	840,	180,	420,	1259,	0,	7,	41,	
333370,	840,	180,	420,	1260,	0,	7,	41,	
335378,	840,	180,	420,	1261,	0,	7,	41,	
337387,	840,	180,	420,	1260,	0,	7,	41,	
339396,	840,	180,	420,	1260,	0,	7,	41,	
341404,	840,	180,	420,	1260,	0,	7,	41,	
343413,	840,	180,	420,	1260,	0,	7,	41,	
345422,	840,	180,	420,	1260,	0,	7,	41,	
347430,	840,	180,	420,	1260,	0,	7,	41,	
349439,	840,	180,	420,	1260,	0,	7,	41,	
351446,	840,	180,	420,	1259,	0,	7,	41,	
353454,	840,	180,	420,	1261,	0,	7,	41,	
355463,	840,	180,	420,	1259,	0,	7,	41,	
357472,	840,	180,	420,	1260,	0,	7,	41,	
359480,	840,	180,	420,	1261,	0,	7,	41,	
361489,	840,	180,	418,	1259,	0,	7,	42,	
363498,	840,	180,	420,	1261,	0,	7,	42,	
365506,	840,	180,	420,	1259,	0,	7,	42,	
367515,	840,	180,	419,	1260,	0,	7,	42,	
369524,	840,	180,	420,	1261,	0,	7,	42,	
371529,	840,	180,	420,	1259,	0,	7,	42,	
373535,	840,	180,	420,	1261,	0,	7,	42,	
375540,	839,	180,	420,	1260,	0,	7,	42,	
377547,	840,	180,	420,	1260,	0,	7,	42,	
379554,	840,	180,	420,	1260,	0,	7,	42,	
381563,	840,	180,	420,	1260,	0,	7,	43,	
383570,	840,	180,	420,	1260,	0,	7,	43,	
385578,	840,	180,	419,	1259,	0,	7,	43,	
387587,	840,	180,	420,	1260,	0,	7,	43,	
389595,	840,	180,	420,	1260,	0,	7,	43,	
391604,	840,	180,	420,	1260,	0,	7,	43,	
393612,	840,	180,	419,	1261,	0,	7,	43,	
395621,	840,	180,	420,	1260,	0,	7,	43,	
397630,	840,	180,	420,	1259,	0,	7,	43,	
399638,	840,	180,	420,	1260,	0,	7,	43,	
401647,	840,	180,	419,	1261,	0,	7,	43,	
403655,	840,	180,	420,	1259,	0,	7,	43,	
405664,	840,	180,	420,	1261,	0,	7,	43,	
407672,	840,	180,	420,	1260,	0,	7,	43,	
409680,	840,	180,	420,	1259,	0,	7,	43,	
411687,	840,	180,	420,	1261,	0,	7,	43,	
413696,	840,	180,	420,	1260,	0,	7,	43,	
415703,	840,	180,	420,	1259,	0,	7,	43,	
417711,	840,	180,	420,	1260,	0,	7,	43,	
419720,	840,	180,	420,	1260,	0,	7,	43,	
421727,	840,	180,	420,	1260,	0,	7,	44,	
423742,	798,	171,	399,	1197,	0,	7,	44,	
425747,	840,	180,	420,	1261,	0,	7,	44,	
427752,	840,	180,	420,	1260,	0,	7,	44,	
429758,	840,	180,	419,	1260,	0,	7,	44,	
431766,	840,	180,	420,	1259,	0,	7,	44,	
433774,	840,	180,	420,	1260,	0,	7,	44,	
435783,	840,	180,	420,	1260,	0,	7,	44,	
437790,	840,	180,	420,	1261,	0,	7,	44,	
439798,	840,	180,	420,	1259,	0,	7,	44,	
441805,	840,	180,	420,	1260,	0,	7,	44,	
443814,	840,	180,	420,	1260,	0,	7,	44,	
445822,	840,	180,	420,	1261,	0,	7,	44,	
447830,	840,	180,	420,	1260,	0,	7,	44,	
449836,	840,	180,	420,	1260,	0,	7,	44,	
451843,	840,	180,	420,	1259,	0,	7,	44,	
453851,	840,	179,	420,	1261,	0,	7,	44,	
455859,	840,	181,	420,	1259,	0,	7,	44,	
457868,	840,	180,	420,	1261,	0,	7,	44,	
459876,	840,	180,	420,	1259,	0,	7,	44,	
461885,	840,	180,	420,	1261,	0,	7,	44,	
463891,	840,	180,	420,	1259,	0,	7,	44,	
465900,	840,	180,	420,	1261,	0,	7,	44,	
467908,	840,	180,	420,	1259,	0,	7,	44,	
469917,	840,	180,	420,	1261,	0,	7,	44,	
471925,	840,	180,	420,	1260,	0,	7,	44,	
473934,	840,	180,	420,	1260,	0,	7,	44,	
475942,	840,	180,	420,	1260,	0,	7,	44,	
477950,	840,	180,	420,	1259,	0,	7,	44,	
479958,	840,	180,	420,	1260,	0,	7,	44,	
481965,	840,	180,	420,	1261,	0,	7,	44,	
483971,	840,	180,	419,	1260,	0,	7,	44,	
485975,	840,	179,	420,	1260,	0,	7,	44,	
487981,	840,	181,	420,	1260,	0,	7,	44,	
489987,	840,	180,	420,	1260,	0,	7,	44,	
491996,	840,	179,	419,	1260,	0,	7,	44,	
494004,	840,	181,	420,	1260,	0,	7,	44,	
496012,	840,	180,	420,	1260,	0,	7,	44,	
498020,	840,	180,	420,	1260,	0,	7,	44,	
500028,	840,	180,	419,	1259,	0,	7,	44,	
502036,	781,	167,	403,	1178,	0,	7,	44,	
504045,	839,	180,	419,	1260,	0,	7,	44,	
506054,	840,	180,	419,	1259,	0,	7,	44,	
508063,	840,	180,	415,	1261,	0,	7,	44,	
510071,	840,	180,	418,	1259,	0,	7,	44,	
512080,	840,	180,	417,	1260,	0,	7,	44,	
514088,	840,	180,	417,	1261,	0,	7,	44,	
516096,	839,	180,	419,	1259,	0,	7,	44,	
518104,	840,	180,	420,	1261,	0,	7,	44,	
520112,	840,	180,	419,	1259,	0,	7,	44,	
522121,	684,	128,	471,	1260,	0,	8,	47,	
524130,	660,	120,	477,	1261,	0,	8,	47,	
526139,	660,	120,	472,	1260,	0,	8,	47,	
528147,	660,	120,	476,	1260,	0,	8,	47,	
530156,	660,	120,	477,	1260,	0,	8,	47,	
532165,	660,	120,	475,	1259,	0,	8,	47,	
534173,	660,	120,	471,	1260,	0,	8,	47,	
536182,	660,	120,	478,	1261,	0,	8,	47,	
538191,	660,	120,	480,	1259,	0,	8,	47,	
540199,	660,	120,	477,	1261,	0,	8,	47,	
542205,	660,	120,	480,	1260,	0,	8,	47,	
544214,	638,	116,	464,	1218,	0,	8,	47,	
546217,	550,	100,	395,	1050,	0,	8,	47,	
548222,	616,	112,	450,	1176,	0,	8,	47,	
550227,	660,	119,	480,	1260,	0,	8,	47,	
552235,	660,	121,	479,	1259,	0,	8,	47,	
554244,	660,	120,	480,	1260,	0,	8,	47,	
556253,	660,	120,	471,	1261,	0,	8,	47,	
558261,	660,	120,	480,	1260,	0,	8,	47,	
560269,	660,	120,	476,	1259,	0,	8,	47,	
562278,	660,	120,	476,	1261,	0,	8,	48,	
564287,	660,	119,	478,	1260,	0,	8,	48,	
566295,	660,	121,	472,	1260,	0,	8,	48,	
568303,	660,	120,	476,	1260,	0,	8,	48,	
570311,	660,	120,	476,	1259,	0,	8,	48,	
572319,	660,	120,	473,	1260,	0,	8,	48,	
574327,	660,	120,	472,	1261,	0,	8,	48,	
576336,	660,	120,	476,	1259,	0,	8,	48,	
578344,	660,	120,	473,	1261,	0,	8,	48,	
580351,	660,	120,	479,	1260,	0,	8,	48,	
582357,	660,	120,	477,	1259,	0,	8,	48,	
584365,	660,	120,	478,	1260,	0,	8,	48,	
586374,	660,	120,	478,	1260,	0,	8,	48,	
588382,	660,	120,	476,	1261,	0,	8,	48,	
590390,	660,	120,	476,	1260,	0,	8,	48,	
592399,	660,	120,	477,	1260,	0,	8,	48,	
594406,	660,	120,	480,	1260,	0,	8,	48,	
596415,	660,	120,	476,	1260,	0,	8,	48,	
598424,	660,	120,	478,	1259,	0,	8,	48,	
600432,	660,	120,	480,	1261,	0,	8,	48,	
602438,	660,	120,	480,	1259,	0,	8,	48,	
604441,	572,	104,	409,	1093,	0,	8,	48,	
606453,	627,	114,	454,	1197,	0,	8,	48,	
608458,	660,	120,	478,	1260,	0,	8,	48,	
610464,	660,	120,	478,	1259,	0,	8,	48,	
612472,	660,	120,	478,	1260,	0,	8,	48,	
614479,	660,	119,	476,	1261,	0,	8,	48,	
616486,	660,	121,	480,	1260,	0,	8,	48,	
618495,	660,	120,	476,	1260,	0,	8,	48,	
620502,	650,	118,	480,	1259,	0,	9,	49,	
622511,	360,	60,	539,	1261,	0,	9,	49,	
624519,	360,	60,	535,	1260,	0,	9,	49,	
626528,	360,	60,	533,	1259,	0,	9,	49,	
628536,	360,	60,	537,	1260,	0,	9,	49,	
630544,	360,	60,	537,	1261,	0,	9,	49,	
632552,	360,	60,	539,	1260,	0,	9,	49,	
634561,	360,	60,	540,	1259,	0,	9,	49,	
636569,	360,	60,	540,	1261,	0,	9,	49,	
638577,	360,	60,	539,	1260,	0,	9,	49,	
640585,	360,	60,	539,	1260,	0,	9,	49,	
642592,	360,	60,	540,	1259,	0,	9,	49,	
644601,	360,	60,	539,	1260,	0,	9,	49,	
646608,	360,	60,	539,	1261,	0,	9,	49,	
648615,	360,	60,	540,	1259,	0,	9,	49,	
650622,	360,	60,	538,	1261,	0,	9,	49,	
652630,	360,	60,	540,	1259,	0,	9,	49,	
654638,	354,	59,	532,	1240,	0,	9,	49,	
656647,	360,	60,	539,	1260,	0,	9,	49,	
658655,	360,	60,	539,	1259,	0,	9,	49,	
660663,	360,	60,	539,	1260,	0,	9,	49,	
662668,	360,	60,	540,	1261,	0,	9,	49,	
664676,	348,	58,	522,	1217,	0,	9,	49,	
666677,	330,	55,	495,	1155,	0,	9,	49,	
668682,	360,	60,	540,	1260,	0,	9,	49,	
670688,	360,	60,	540,	1261,	0,	9,	49,	
672695,	360,	60,	538,	1260,	0,	9,	49,	
674704,	360,	60,	540,	1260,	0,	9,	49,	
676712,	360,	60,	539,	1260,	0,	9,	49,	
678720,	360,	60,	540,	1260,	0,	9,	49,	
680727,	360,	60,	539,	1260,	0,	9,	49,	
682734,	360,	60,	540,	1260,	0,	9,	49,	
684743,	360,	60,	539,	1259,	0,	9,	49,	
686751,	360,	60,	540,	1261,	0,	9,	49,	
688760,	360,	60,	540,	1260,	0,	9,	49,	
690768,	360,	60,	538,	1259,	0,	9,	49,	
692776,	360,	60,	540,	1261,	0,	9,	49,	
694784,	360,	60,	538,	1259,	0,	9,	49,	
696793,	360,	60,	540,	1261,	0,	9,	49,	
698802,	360,	59,	540,	1260,	0,	9,	49,	
700810,	360,	61,	540,	1259,	0,	9,	49,	
702817,	360,	60,	540,	1261,	0,	9,	49,	
704824,	360,	60,	540,	1260,	0,	9,	49,	
706833,	360,	60,	540,	1260,	0,	9,	49,	
708842,	360,	60,	540,	1259,	0,	9,	49,	
710850,	360,	60,	539,	1261,	0,	9,	49,	
712858,	360,	60,	538,	1260,	0,	9,	49,	
714864,	360,	60,	539,	1259,	0,	9,	49,	
716872,	360,	59,	536,	1261,	0,	9,	49,	
718881,	360,	61,	533,	1260,	0,	9,	49,	
720889,	360,	60,	540,	1260,	0,	9,	49,	
722894,	360,	60,	540,	1260,	0,	9,	49,	
724899,	360,	60,	538,	1259,	0,	9,	49,	
726904,	360,	60,	540,	1261,	0,	9,	49,	
728912,	336,	56,	498,	1176,	0,	9,	49,	
730920,	360,	60,	540,	1259,	0,	9,	49,	
732929,	360,	60,	538,	1260,	0,	9,	49,	
734937,	354,	59,	532,	1240,	0,	9,	49,	
736944,	360,	60,	540,	1260,	0,	9,	49,	
738953,	360,	60,	538,	1260,	0,	9,	49,	
740962,	360,	60,	537,	1259,	0,	9,	49,	
742969,	360,	60,	540,	1261,	0,	9,	49,	
744978,	360,	60,	540,	1259,	0,	9,	49,	
746983,	360,	60,	540,	1261,	0,	9,	49,	
748991,	360,	60,	540,	1259,	0,	9,	49,	
750998,	360,	60,	540,	1260,	0,	9,	49,	
753007,	360,	60,	540,	1261,	0,	9,	49,	
755016,	360,	60,	540,	1259,	0,	9,	49,	
757024,	360,	60,	537,	1261,	0,	9,	49,	
759032,	360,	60,	539,	1260,	0,	9,	49,	
761039,	360,	60,	536,	1260,	0,	9,	49,	
763047,	360,	60,	540,	1260,	0,	9,	49,	
765055,	360,	60,	538,	1260,	0,	9,	49,	
767063,	360,	60,	538,	1259,	0,	9,	49,	
769071,	360,	60,	539,	1261,	0,	9,	49,	
771079,	360,	60,	534,	1260,	0,	9,	49,	
773088,	360,	60,	539,	1260,	0,	9,	49,	
775094,	360,	60,	540,	1260,	0,	9,	49,	
777100,	360,	60,	540,	1259,	0,	9,	49,	
779106,	360,	60,	539,	1261,	0,	9,	49,	
781114,	360,	60,	540,	1259,	0,	9,	49,	
783119,	360,	60,	540,	1261,	0,	9,	49,	
785130,	312,	52,	470,	1092,	0,	9,	49,	
787138,	330,	55,	494,	1154,	0,	9,	49,	
789148,	324,	54,	481,	1135,	0,	9,	49,	
791155,	360,	60,	540,	1259,	0,	9,	49,	
793164,	360,	60,	540,	1261,	0,	9,	49,	
795171,	360,	60,	537,	1259,	0,	9,	49,	
797180,	360,	60,	538,	1261,	0,	9,	49,	
799188,	360,	60,	539,	1260,	0,	9,	49,	
