Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used,	Num Nodes
204655,	2338,	120,	1260,	480,	0,	10,	38,	
206660,	2340,	120,	1259,	481,	0,	10,	38,	
208665,	2340,	120,	1260,	479,	0,	10,	38,	
210674,	2129,	110,	1142,	439,	0,	10,	38,	
212682,	2262,	116,	1217,	464,	0,	10,	38,	
214688,	2340,	120,	1260,	480,	0,	10,	38,	
216693,	2340,	120,	1260,	480,	0,	10,	38,	
218698,	2339,	120,	1260,	480,	0,	10,	38,	
220704,	2339,	120,	1260,	480,	0,	10,	40,	
222711,	2340,	120,	1259,	479,	0,	10,	40,	
224715,	2338,	119,	1260,	481,	0,	10,	40,	
226721,	2339,	121,	1259,	480,	0,	10,	40,	
228727,	2316,	118,	1251,	473,	0,	10,	40,	
230734,	2337,	120,	1260,	481,	0,	10,	40,	
232740,	2338,	120,	1260,	479,	0,	10,	40,	
234746,	2340,	120,	1260,	481,	0,	10,	40,	
236751,	2339,	120,	1260,	479,	0,	10,	40,	
238758,	2144,	110,	1154,	441,	0,	10,	40,	
240763,	2027,	104,	1092,	416,	0,	10,	41,	
242769,	2339,	120,	1260,	480,	0,	10,	41,	
244775,	2339,	120,	1259,	479,	0,	10,	41,	
246780,	2338,	120,	1260,	480,	0,	10,	41,	
248786,	2339,	120,	1260,	480,	0,	10,	41,	
250792,	2340,	120,	1260,	480,	0,	10,	41,	
252798,	2338,	120,	1259,	481,	0,	10,	41,	
254804,	2339,	120,	1260,	480,	0,	10,	41,	
256810,	2340,	120,	1260,	479,	0,	10,	41,	
258816,	2340,	120,	1258,	480,	0,	10,	41,	
260822,	2339,	120,	1260,	480,	0,	10,	41,	
262828,	2339,	120,	1260,	480,	0,	10,	41,	
264834,	2336,	120,	1259,	480,	0,	10,	41,	
266848,	1972,	102,	1058,	407,	0,	10,	41,	
268853,	2276,	116,	1231,	465,	0,	10,	41,	
270858,	2340,	120,	1258,	480,	0,	10,	41,	
272860,	2301,	118,	1238,	472,	0,	10,	41,	
274862,	2324,	119,	1245,	479,	0,	10,	41,	
276867,	2340,	121,	1260,	479,	0,	10,	41,	
278873,	2339,	120,	1260,	481,	0,	10,	41,	
280879,	2268,	97,	1282,	479,	0,	10,	43,	
282885,	2160,	60,	1319,	480,	0,	10,	43,	
284890,	2160,	60,	1320,	480,	0,	10,	43,	
286894,	1944,	54,	1188,	432,	0,	10,	43,	
288907,	2160,	60,	1319,	481,	0,	10,	43,	
290913,	2158,	59,	1320,	480,	0,	10,	43,	
292920,	2159,	61,	1320,	480,	0,	10,	43,	
294926,	2159,	60,	1319,	479,	0,	10,	43,	
296932,	2160,	60,	1320,	480,	0,	10,	43,	
298938,	2158,	60,	1319,	481,	0,	10,	43,	
300944,	2159,	60,	1320,	480,	0,	10,	43,	
302949,	2142,	59,	1311,	473,	0,	10,	43,	
304955,	2159,	60,	1320,	481,	0,	10,	43,	
306961,	2160,	60,	1320,	480,	0,	10,	43,	
308966,	2160,	60,	1320,	479,	0,	10,	43,	
310972,	2158,	60,	1320,	480,	0,	10,	43,	
312978,	2159,	60,	1320,	480,	0,	10,	43,	
314984,	2160,	60,	1319,	481,	0,	10,	43,	
316990,	2159,	60,	1320,	479,	0,	10,	43,	
318997,	2159,	60,	1319,	480,	0,	10,	43,	
321003,	2160,	60,	1319,	481,	0,	10,	43,	
323009,	2160,	60,	1319,	480,	0,	10,	43,	
325015,	2160,	60,	1320,	479,	0,	10,	43,	
327021,	2159,	60,	1320,	480,	0,	10,	43,	
329027,	2159,	60,	1320,	480,	0,	10,	43,	
331041,	2068,	58,	1263,	463,	0,	10,	43,	
333043,	2141,	59,	1311,	474,	0,	10,	43,	
335049,	2160,	60,	1319,	479,	0,	10,	43,	
337054,	2159,	60,	1320,	480,	0,	10,	43,	
339061,	2159,	60,	1320,	481,	0,	10,	43,	
341068,	2053,	33,	1347,	479,	0,	10,	44,	
343083,	1641,	0,	1183,	415,	0,	10,	44,	
345087,	1588,	0,	1140,	393,	0,	10,	44,	
347107,	1600,	0,	1150,	400,	0,	10,	44,	
349111,	1920,	0,	1379,	480,	0,	10,	44,	
351117,	1920,	0,	1380,	480,	0,	10,	44,	
353124,	1739,	0,	1252,	439,	0,	10,	44,	
355126,	1589,	0,	1140,	394,	0,	10,	44,	
357128,	1579,	0,	1137,	398,	0,	10,	44,	
359132,	1919,	0,	1380,	480,	0,	10,	44,	
361137,	1792,	0,	1288,	448,	0,	10,	44,	
363148,	1877,	0,	1346,	465,	0,	10,	44,	
365158,	1899,	0,	1367,	478,	0,	10,	44,	
367163,	1919,	0,	1380,	481,	0,	10,	44,	
369170,	1919,	0,	1379,	479,	0,	10,	44,	
371176,	1919,	0,	1380,	480,	0,	10,	44,	
373189,	1888,	0,	1357,	472,	0,	10,	44,	
375195,	1920,	0,	1380,	480,	0,	10,	44,	
377201,	1920,	0,	1380,	480,	0,	10,	44,	
379207,	1920,	0,	1380,	480,	0,	10,	44,	
381213,	1920,	0,	1380,	481,	0,	10,	44,	
383218,	1920,	0,	1379,	479,	0,	10,	44,	
385225,	1920,	0,	1379,	481,	0,	10,	44,	
387232,	1918,	0,	1379,	480,	0,	10,	44,	
389240,	1919,	0,	1380,	480,	0,	10,	44,	
391247,	1920,	0,	1379,	480,	0,	10,	44,	
393254,	1920,	0,	1380,	480,	0,	10,	44,	
395262,	1919,	0,	1380,	479,	0,	10,	44,	
397269,	1920,	0,	1380,	481,	0,	10,	44,	
399276,	1920,	0,	1380,	480,	0,	10,	44,	
401283,	1920,	0,	1380,	479,	0,	10,	44,	
403289,	1920,	0,	1380,	480,	0,	10,	44,	
405296,	1919,	0,	1379,	480,	0,	10,	44,	
407302,	1920,	0,	1380,	481,	0,	10,	44,	
409316,	1919,	0,	1379,	480,	0,	10,	44,	
411322,	1919,	0,	1380,	479,	0,	10,	44,	
413330,	1920,	0,	1379,	480,	0,	10,	44,	
415336,	1920,	0,	1380,	481,	0,	10,	44,	
417342,	1920,	0,	1380,	479,	0,	10,	44,	
419348,	1918,	0,	1380,	481,	0,	10,	44,	
421354,	1919,	0,	1380,	480,	0,	10,	44,	
423360,	1919,	0,	1380,	480,	0,	10,	44,	
425365,	1919,	0,	1380,	479,	0,	10,	44,	
427372,	1919,	0,	1380,	480,	0,	10,	44,	
429379,	1919,	0,	1380,	481,	0,	10,	44,	
431385,	1918,	0,	1380,	479,	0,	10,	44,	
433391,	1919,	0,	1379,	480,	0,	10,	44,	
435397,	1920,	0,	1380,	480,	0,	10,	44,	
437404,	1920,	0,	1380,	481,	0,	10,	44,	
439410,	1919,	0,	1379,	480,	0,	10,	44,	
441416,	1920,	0,	1380,	480,	0,	10,	44,	
443422,	1920,	0,	1378,	479,	0,	10,	44,	
445428,	1920,	0,	1380,	480,	0,	10,	44,	
447434,	1918,	0,	1379,	481,	0,	10,	44,	
449441,	1920,	0,	1380,	480,	0,	10,	44,	
451447,	1920,	0,	1380,	479,	0,	10,	44,	
453453,	1920,	0,	1379,	480,	0,	10,	44,	
455459,	1684,	0,	1208,	419,	0,	10,	44,	
457462,	1578,	0,	1137,	397,	0,	10,	44,	
459481,	1600,	0,	1149,	400,	0,	10,	44,	
461494,	1600,	0,	1150,	400,	0,	10,	45,	
463515,	1728,	0,	1242,	432,	0,	10,	45,	
465522,	1919,	0,	1380,	480,	0,	10,	45,	
467527,	1919,	0,	1380,	480,	0,	10,	45,	
469533,	1920,	0,	1379,	481,	0,	10,	45,	
471538,	1920,	0,	1380,	480,	0,	10,	45,	
473544,	1920,	0,	1380,	480,	0,	10,	45,	
475550,	1920,	0,	1380,	480,	0,	10,	45,	
477553,	1876,	0,	1347,	466,	0,	10,	45,	
479557,	1578,	0,	1136,	398,	0,	10,	45,	
481559,	1589,	0,	1140,	393,	0,	10,	45,	
483578,	1801,	0,	1294,	455,	0,	10,	45,	
485586,	1918,	0,	1380,	480,	0,	10,	45,	
487596,	1855,	0,	1333,	463,	0,	10,	45,	
489604,	1749,	0,	1253,	434,	0,	10,	45,	
491611,	1919,	0,	1379,	481,	0,	10,	45,	
493617,	1918,	0,	1380,	479,	0,	10,	45,	
495623,	1920,	0,	1378,	481,	0,	10,	45,	
497629,	1920,	0,	1380,	479,	0,	10,	45,	
499635,	1920,	0,	1380,	480,	0,	10,	45,	
501641,	1919,	0,	1379,	480,	0,	10,	45,	
503647,	1920,	0,	1380,	481,	0,	10,	45,	
505652,	1919,	0,	1379,	479,	0,	10,	45,	
507658,	1920,	0,	1380,	481,	0,	10,	45,	
509664,	1920,	0,	1379,	479,	0,	10,	45,	
511669,	1867,	0,	1343,	470,	0,	10,	45,	
513675,	1844,	0,	1324,	459,	0,	10,	45,	
515681,	1919,	0,	1379,	480,	0,	10,	45,	
517687,	1919,	0,	1379,	480,	0,	10,	45,	
519693,	1920,	0,	1379,	480,	0,	10,	45,	
521699,	1920,	0,	1376,	479,	0,	10,	45,	
523705,	1920,	0,	1379,	481,	0,	10,	45,	
525711,	1919,	0,	1379,	479,	0,	10,	45,	
527717,	1920,	0,	1378,	481,	0,	10,	45,	
529722,	1918,	0,	1378,	479,	0,	10,	45,	
531728,	1920,	0,	1380,	480,	0,	10,	45,	
533730,	1835,	0,	1320,	463,	0,	10,	45,	
535733,	1589,	0,	1138,	393,	0,	10,	45,	
537752,	1771,	0,	1274,	447,	0,	10,	45,	
539757,	1919,	0,	1379,	480,	0,	10,	45,	
541763,	1920,	0,	1379,	479,	0,	10,	45,	
543770,	1919,	0,	1378,	481,	0,	10,	45,	
545776,	1920,	0,	1380,	479,	0,	10,	45,	
547779,	1907,	0,	1369,	475,	0,	10,	45,	
549783,	1920,	0,	1380,	480,	0,	10,	45,	
551789,	1918,	0,	1380,	479,	0,	10,	45,	
553792,	1835,	0,	1321,	463,	0,	10,	45,	
555795,	1589,	0,	1140,	394,	0,	10,	45,	
557804,	1727,	0,	1242,	432,	0,	10,	45,	
559812,	1919,	0,	1378,	479,	0,	10,	45,	
561819,	1920,	0,	1380,	481,	0,	10,	45,	
563835,	1855,	0,	1334,	464,	0,	10,	45,	
565842,	1920,	0,	1379,	480,	0,	10,	45,	
567849,	1920,	0,	1379,	479,	0,	10,	45,	
569855,	1919,	0,	1380,	481,	0,	10,	45,	
571863,	1919,	0,	1380,	479,	0,	10,	45,	
573868,	1920,	0,	1379,	481,	0,	10,	45,	
575874,	1920,	0,	1380,	479,	0,	10,	45,	
577879,	1920,	0,	1380,	481,	0,	10,	45,	
579890,	1856,	0,	1334,	464,	0,	10,	45,	
581897,	1856,	0,	1333,	464,	0,	10,	45,	
583903,	1579,	0,	1137,	398,	0,	10,	45,	
585909,	1589,	0,	1140,	394,	0,	10,	45,	
587913,	1824,	0,	1310,	456,	0,	10,	45,	
589920,	1919,	0,	1380,	479,	0,	10,	45,	
591927,	1920,	0,	1379,	481,	0,	10,	45,	
593934,	1918,	0,	1380,	479,	0,	10,	45,	
595940,	1919,	0,	1379,	481,	0,	10,	45,	
597946,	1920,	0,	1380,	480,	0,	10,	45,	
599953,	1919,	0,	1379,	480,	0,	10,	45,	
601960,	1919,	0,	1380,	479,	0,	10,	45,	
603966,	1920,	0,	1378,	480,	0,	10,	45,	
605972,	1920,	0,	1380,	481,	0,	10,	45,	
607978,	1920,	0,	1379,	479,	0,	10,	45,	
609984,	1920,	0,	1378,	481,	0,	10,	45,	
611991,	1920,	0,	1377,	480,	0,	10,	45,	
613998,	1919,	0,	1379,	479,	0,	10,	45,	
616004,	1919,	0,	1379,	481,	0,	10,	45,	
618010,	1920,	0,	1379,	480,	0,	10,	45,	
620016,	1920,	0,	1380,	480,	0,	10,	45,	
622024,	1918,	0,	1379,	480,	0,	10,	45,	
624030,	1919,	0,	1379,	480,	0,	10,	45,	
626037,	1919,	0,	1380,	480,	0,	10,	45,	
628043,	1738,	0,	1252,	438,	0,	10,	45,	
630051,	1920,	0,	1379,	479,	0,	10,	45,	
632059,	1919,	0,	1380,	481,	0,	10,	45,	
634067,	1920,	0,	1380,	480,	0,	10,	45,	
636075,	1917,	0,	1380,	480,	0,	10,	45,	
638083,	1920,	0,	1380,	480,	0,	10,	45,	
640090,	1920,	0,	1378,	480,	0,	10,	45,	
642098,	1920,	0,	1380,	480,	0,	10,	45,	
644106,	1920,	0,	1379,	480,	0,	10,	45,	
646113,	1920,	0,	1379,	479,	0,	10,	45,	
648122,	1920,	0,	1379,	481,	0,	10,	45,	
650129,	1920,	0,	1379,	479,	0,	10,	45,	
652137,	1920,	0,	1380,	481,	0,	10,	45,	
654145,	1918,	0,	1379,	480,	0,	10,	45,	
656154,	1919,	0,	1380,	480,	0,	10,	45,	
658163,	1917,	0,	1380,	480,	0,	10,	45,	
660170,	1919,	0,	1379,	479,	0,	10,	45,	
662179,	1920,	0,	1379,	480,	0,	10,	45,	
664187,	1918,	0,	1379,	480,	0,	10,	45,	
666193,	1919,	0,	1380,	481,	0,	10,	45,	
668201,	1920,	0,	1379,	480,	0,	10,	45,	
670208,	1920,	0,	1379,	479,	0,	10,	45,	
672214,	1920,	0,	1379,	481,	0,	10,	45,	
674222,	1920,	0,	1380,	479,	0,	10,	45,	
676228,	1919,	0,	1380,	481,	0,	10,	45,	
678235,	1919,	0,	1380,	480,	0,	10,	45,	
680242,	1920,	0,	1380,	480,	0,	10,	45,	
682249,	1920,	0,	1380,	480,	0,	10,	45,	
684255,	1920,	0,	1378,	479,	0,	10,	45,	
686269,	1684,	0,	1209,	418,	0,	10,	45,	
688277,	1823,	0,	1311,	456,	0,	10,	45,	
690283,	1920,	0,	1379,	481,	0,	10,	45,	
692289,	1920,	0,	1380,	480,	0,	10,	45,	
694295,	1835,	0,	1321,	461,	0,	10,	45,	
696296,	1589,	0,	1140,	394,	0,	10,	45,	
698298,	1611,	0,	1159,	407,	0,	10,	45,	
700303,	1920,	0,	1380,	480,	0,	10,	45,	
702310,	1877,	0,	1346,	466,	0,	10,	45,	
704323,	1610,	0,	1160,	406,	0,	10,	45,	
706338,	1887,	0,	1357,	472,	0,	10,	45,	
708343,	1845,	0,	1322,	458,	0,	10,	45,	
710344,	1760,	0,	1264,	440,	0,	10,	45,	
712350,	1920,	0,	1379,	480,	0,	10,	45,	
714357,	1920,	0,	1380,	480,	0,	10,	45,	
716363,	1920,	0,	1379,	480,	0,	10,	45,	
718371,	1919,	0,	1380,	480,	0,	10,	45,	
720379,	1920,	0,	1379,	480,	0,	10,	45,	
722386,	1920,	0,	1379,	480,	0,	10,	45,	
724394,	1918,	0,	1379,	479,	0,	10,	45,	
726402,	1920,	0,	1380,	481,	0,	10,	45,	
728410,	1918,	0,	1378,	480,	0,	10,	45,	
730417,	1919,	0,	1379,	480,	0,	10,	45,	
732425,	1920,	0,	1380,	480,	0,	10,	45,	
734433,	1920,	0,	1380,	480,	0,	10,	45,	
736441,	1920,	0,	1380,	480,	0,	10,	45,	
738446,	1920,	0,	1379,	480,	0,	10,	45,	
740454,	1920,	0,	1380,	479,	0,	10,	45,	
742462,	1920,	0,	1380,	481,	0,	10,	45,	
744470,	1920,	0,	1380,	479,	0,	10,	45,	
746478,	1920,	0,	1380,	481,	0,	10,	45,	
748487,	1919,	0,	1376,	480,	0,	10,	45,	
750495,	1920,	0,	1379,	480,	0,	10,	45,	
752503,	1920,	0,	1380,	479,	0,	10,	45,	
754511,	1920,	0,	1379,	481,	0,	10,	45,	
756520,	1919,	0,	1380,	479,	0,	10,	45,	
758528,	1920,	0,	1379,	480,	0,	10,	45,	
760537,	1919,	0,	1380,	480,	0,	10,	45,	
762544,	1920,	0,	1380,	481,	0,	10,	45,	
764553,	1920,	0,	1378,	479,	0,	10,	45,	
766560,	1919,	0,	1376,	480,	0,	10,	45,	
768568,	1919,	0,	1380,	481,	0,	10,	45,	
770575,	1917,	0,	1379,	480,	0,	10,	45,	
772583,	1920,	0,	1379,	480,	0,	10,	45,	
774590,	1920,	0,	1379,	480,	0,	10,	45,	
776598,	1920,	0,	1379,	479,	0,	10,	45,	
778606,	1920,	0,	1380,	481,	0,	10,	45,	
780613,	1920,	0,	1380,	480,	0,	10,	45,	
782620,	1920,	0,	1380,	480,	0,	10,	45,	
784628,	1920,	0,	1380,	480,	0,	10,	45,	
786635,	1920,	0,	1378,	480,	0,	10,	45,	
788642,	1920,	0,	1379,	480,	0,	10,	45,	
790650,	1919,	0,	1378,	480,	0,	10,	45,	
792658,	1919,	0,	1380,	480,	0,	10,	45,	
794665,	1920,	0,	1380,	480,	0,	10,	45,	
796672,	1899,	0,	1367,	478,	0,	10,	45,	
798679,	1919,	0,	1378,	480,	0,	10,	45,	
Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used,	Num Nodes
47,	137,	25,	0,	6,	0,	0,	0,	
2053,	8214,	1499,	0,	360,	0,	0,	0,	
4058,	8215,	1500,	0,	360,	0,	0,	0,	
6062,	7968,	1457,	0,	348,	0,	0,	0,	
8069,	8210,	1499,	0,	360,	0,	0,	0,	
10077,	8211,	1501,	0,	360,	0,	0,	0,	
12083,	8215,	1500,	0,	360,	0,	0,	0,	
14089,	8216,	1500,	0,	360,	0,	0,	0,	
16094,	8218,	1500,	0,	360,	0,	0,	0,	
18101,	8214,	1499,	0,	360,	0,	0,	0,	
20109,	8192,	1497,	3,	360,	0,	1,	7,	
22118,	7855,	1441,	60,	360,	0,	1,	7,	
24127,	7856,	1440,	60,	360,	0,	1,	7,	
26134,	7854,	1440,	60,	360,	0,	1,	7,	
28143,	7854,	1439,	60,	360,	0,	1,	7,	
30151,	7848,	1441,	60,	360,	0,	1,	7,	
32160,	7853,	1439,	60,	360,	0,	1,	7,	
34168,	7853,	1441,	60,	360,	0,	1,	7,	
36176,	7856,	1440,	60,	360,	0,	1,	7,	
38184,	7855,	1439,	60,	360,	0,	1,	7,	
40193,	7794,	1430,	70,	360,	0,	3,	11,	
42201,	7133,	1320,	180,	360,	0,	3,	11,	
44209,	7136,	1321,	180,	360,	0,	3,	11,	
46217,	7130,	1320,	180,	360,	0,	3,	11,	
48224,	7126,	1320,	180,	360,	0,	3,	11,	
50232,	7128,	1320,	180,	360,	0,	3,	11,	
52241,	7136,	1320,	180,	360,	0,	3,	11,	
54249,	7135,	1319,	180,	360,	0,	3,	11,	
56256,	7137,	1320,	180,	360,	0,	3,	11,	
58265,	7137,	1321,	180,	360,	0,	3,	11,	
60273,	6841,	1256,	243,	360,	0,	6,	18,	
62281,	4676,	780,	720,	360,	0,	6,	18,	
64290,	4675,	780,	720,	360,	0,	6,	18,	
66298,	4678,	780,	720,	360,	0,	6,	18,	
68306,	4676,	781,	720,	360,	0,	6,	18,	
70314,	4678,	780,	720,	360,	0,	6,	18,	
72322,	4678,	780,	720,	360,	0,	6,	18,	
74330,	4679,	780,	720,	360,	0,	6,	18,	
76339,	4676,	779,	720,	360,	0,	6,	18,	
78345,	4676,	781,	720,	360,	0,	6,	18,	
80354,	4639,	770,	729,	360,	0,	7,	20,	
82362,	4436,	720,	779,	360,	0,	7,	20,	
84371,	4436,	720,	780,	360,	0,	7,	20,	
86379,	4435,	720,	780,	360,	0,	7,	20,	
88387,	4437,	720,	780,	360,	0,	7,	20,	
90395,	4437,	721,	780,	360,	0,	7,	20,	
92403,	4436,	719,	780,	360,	0,	7,	20,	
94412,	4437,	721,	780,	360,	0,	7,	20,	
96419,	4437,	720,	778,	360,	0,	7,	20,	
98426,	4436,	719,	780,	360,	0,	7,	20,	
100433,	4381,	709,	791,	360,	0,	8,	23,	
102441,	4137,	661,	840,	360,	0,	8,	23,	
104449,	4138,	659,	840,	360,	0,	8,	23,	
106457,	4136,	661,	840,	360,	0,	8,	23,	
108466,	4135,	659,	840,	360,	0,	8,	23,	
110473,	4136,	661,	840,	359,	0,	8,	23,	
112481,	4137,	660,	840,	361,	0,	8,	23,	
114488,	4134,	659,	840,	360,	0,	8,	23,	
116495,	4138,	661,	840,	360,	0,	8,	23,	
118504,	4137,	660,	839,	360,	0,	8,	23,	
120513,	4006,	636,	864,	360,	0,	10,	28,	
122520,	3477,	540,	960,	360,	0,	10,	28,	
124529,	3477,	539,	960,	360,	0,	10,	28,	
126537,	3479,	541,	960,	360,	0,	10,	28,	
128546,	3477,	539,	960,	360,	0,	10,	28,	
130554,	3479,	541,	960,	360,	0,	10,	28,	
132562,	3477,	540,	960,	359,	0,	10,	28,	
134571,	3480,	540,	959,	361,	0,	10,	28,	
136579,	3475,	540,	960,	360,	0,	10,	28,	
138588,	3478,	539,	960,	360,	0,	10,	28,	
140596,	3395,	513,	988,	359,	0,	10,	29,	
142604,	3117,	420,	1079,	360,	0,	10,	29,	
144611,	3118,	420,	1080,	361,	0,	10,	29,	
146619,	3119,	420,	1080,	360,	0,	10,	29,	
148626,	3119,	420,	1079,	360,	0,	10,	29,	
150634,	3119,	420,	1080,	360,	0,	10,	29,	
152643,	3120,	420,	1079,	359,	0,	10,	29,	
154651,	3119,	419,	1080,	361,	0,	10,	29,	
156659,	3118,	421,	1079,	360,	0,	10,	29,	
158668,	3119,	420,	1079,	360,	0,	10,	29,	
160676,	3054,	404,	1096,	360,	0,	10,	33,	
162685,	2878,	360,	1139,	360,	0,	10,	33,	
164694,	2876,	360,	1140,	360,	0,	10,	33,	
166702,	2879,	360,	1139,	360,	0,	10,	33,	
168710,	2876,	360,	1139,	360,	0,	10,	33,	
170719,	2878,	360,	1140,	360,	0,	10,	33,	
172727,	2878,	360,	1140,	360,	0,	10,	33,	
174736,	2879,	360,	1140,	360,	0,	10,	33,	
176743,	2879,	360,	1140,	360,	0,	10,	33,	
178751,	2880,	359,	1139,	360,	0,	10,	33,	
180759,	2845,	343,	1158,	360,	0,	10,	36,	
182768,	2759,	299,	1199,	360,	0,	10,	36,	
184776,	2758,	301,	1200,	359,	0,	10,	36,	
186784,	2759,	300,	1200,	360,	0,	10,	36,	
188793,	2758,	300,	1200,	361,	0,	10,	36,	
190801,	2756,	300,	1200,	360,	0,	10,	36,	
192809,	2759,	300,	1200,	360,	0,	10,	36,	
194817,	2758,	300,	1199,	360,	0,	10,	36,	
196826,	2759,	300,	1199,	359,	0,	10,	36,	
198834,	2758,	299,	1200,	361,	0,	10,	36,	
200843,	2884,	281,	1219,	359,	0,	10,	38,	
202851,	3118,	240,	1259,	360,	0,	10,	38,	
204859,	3118,	240,	1260,	360,	0,	10,	38,	
206867,	3117,	240,	1260,	360,	0,	10,	38,	
208875,	3120,	240,	1260,	361,	0,	10,	38,	
210881,	3117,	240,	1260,	360,	0,	10,	38,	
212889,	3118,	240,	1259,	360,	0,	10,	38,	
214898,	3120,	239,	1260,	360,	0,	10,	38,	
216906,	3119,	241,	1260,	360,	0,	10,	38,	
219067,	3371,	259,	1358,	390,	0,	10,	38,	
221075,	3011,	214,	1286,	359,	0,	10,	39,	
223083,	2877,	180,	1320,	361,	0,	10,	39,	
225092,	2878,	180,	1320,	360,	0,	10,	39,	
227101,	2878,	180,	1319,	359,	0,	10,	39,	
229110,	2878,	180,	1320,	360,	0,	10,	39,	
231118,	2879,	180,	1320,	361,	0,	10,	39,	
233126,	2879,	180,	1320,	359,	0,	10,	39,	
235134,	2878,	180,	1320,	361,	0,	10,	39,	
237142,	2876,	180,	1319,	359,	0,	10,	39,	
239150,	2880,	180,	1320,	361,	0,	10,	39,	
241158,	2879,	180,	1320,	360,	0,	10,	41,	
243166,	2880,	179,	1319,	360,	0,	10,	41,	
245174,	2880,	181,	1319,	359,	0,	10,	41,	
247181,	2879,	180,	1320,	361,	0,	10,	41,	
249189,	2879,	180,	1320,	360,	0,	10,	41,	
251198,	2879,	180,	1320,	359,	0,	10,	41,	
253206,	2879,	180,	1319,	360,	0,	10,	41,	
255214,	2878,	179,	1320,	361,	0,	10,	41,	
257222,	2877,	180,	1319,	360,	0,	10,	41,	
259228,	2879,	181,	1320,	360,	0,	10,	41,	
261234,	2756,	149,	1350,	360,	0,	10,	43,	
263243,	2638,	119,	1380,	360,	0,	10,	43,	
265252,	2638,	121,	1378,	359,	0,	10,	43,	
267260,	2603,	118,	1363,	354,	0,	10,	43,	
269269,	2639,	120,	1379,	360,	0,	10,	43,	
271277,	2640,	119,	1380,	361,	0,	10,	43,	
273285,	2639,	121,	1380,	360,	0,	10,	43,	
275294,	2639,	120,	1380,	360,	0,	10,	43,	
277302,	2640,	120,	1379,	359,	0,	10,	43,	
279309,	2640,	120,	1380,	361,	0,	10,	43,	
281318,	2472,	87,	1411,	359,	0,	10,	44,	
283327,	2340,	60,	1439,	360,	0,	10,	44,	
285335,	2339,	60,	1440,	360,	0,	10,	44,	
287344,	2339,	60,	1440,	360,	0,	10,	44,	
289353,	2339,	60,	1439,	361,	0,	10,	44,	
291361,	2340,	60,	1440,	360,	0,	10,	44,	
293370,	2339,	60,	1440,	359,	0,	10,	44,	
295378,	2340,	60,	1440,	360,	0,	10,	44,	
297386,	2340,	60,	1440,	361,	0,	10,	44,	
299395,	2338,	60,	1440,	360,	0,	10,	44,	
301404,	2340,	60,	1439,	360,	0,	10,	44,	
303413,	2339,	60,	1440,	359,	0,	10,	44,	
305421,	2340,	60,	1440,	360,	0,	10,	44,	
307430,	2340,	60,	1438,	361,	0,	10,	44,	
309439,	2338,	60,	1440,	360,	0,	10,	44,	
311447,	2338,	60,	1440,	360,	0,	10,	44,	
313455,	2338,	60,	1440,	359,	0,	10,	44,	
315464,	2340,	60,	1440,	360,	0,	10,	44,	
317472,	2339,	59,	1440,	361,	0,	10,	44,	
319481,	2339,	61,	1438,	360,	0,	10,	44,	
321490,	2339,	60,	1440,	360,	0,	10,	44,	
323498,	2339,	60,	1440,	360,	0,	10,	44,	
325507,	2337,	60,	1440,	360,	0,	10,	44,	
327516,	2339,	60,	1439,	360,	0,	10,	44,	
329525,	2339,	60,	1439,	359,	0,	10,	44,	
331533,	2339,	60,	1440,	361,	0,	10,	44,	
333542,	2338,	60,	1440,	360,	0,	10,	44,	
335551,	2340,	60,	1440,	359,	0,	10,	44,	
337559,	2339,	60,	1439,	360,	0,	10,	44,	
339568,	2340,	60,	1440,	360,	0,	10,	44,	
341577,	2338,	60,	1439,	361,	0,	10,	44,	
343585,	2340,	60,	1440,	359,	0,	10,	44,	
345591,	2339,	60,	1438,	361,	0,	10,	44,	
347599,	2338,	60,	1439,	359,	0,	10,	44,	
349611,	2340,	60,	1440,	360,	0,	10,	44,	
351616,	2340,	60,	1440,	361,	0,	10,	44,	
353625,	2339,	60,	1439,	360,	0,	10,	44,	
355633,	2337,	60,	1439,	360,	0,	10,	44,	
357642,	2338,	60,	1440,	359,	0,	10,	44,	
359650,	2339,	60,	1440,	360,	0,	10,	44,	
361659,	2337,	60,	1440,	361,	0,	10,	44,	
363667,	2338,	60,	1439,	359,	0,	10,	44,	
365676,	2338,	60,	1440,	361,	0,	10,	44,	
367685,	2338,	60,	1440,	359,	0,	10,	44,	
369693,	2339,	60,	1440,	360,	0,	10,	44,	
371701,	2337,	60,	1440,	360,	0,	10,	44,	
373709,	2340,	60,	1439,	361,	0,	10,	44,	
376019,	2691,	69,	1656,	414,	0,	10,	44,	
378026,	2340,	60,	1440,	360,	0,	10,	44,	
380035,	2340,	60,	1440,	359,	0,	10,	44,	
382043,	2339,	60,	1439,	361,	0,	10,	44,	
384052,	2338,	60,	1440,	360,	0,	10,	44,	
386061,	2340,	60,	1440,	360,	0,	10,	44,	
388070,	2340,	60,	1440,	360,	0,	10,	44,	
390078,	2340,	60,	1440,	359,	0,	10,	44,	
392087,	2340,	60,	1440,	361,	0,	10,	44,	
394096,	2339,	60,	1439,	359,	0,	10,	44,	
396104,	2338,	59,	1440,	361,	0,	10,	44,	
398113,	2338,	60,	1440,	360,	0,	10,	44,	
