Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
194851,	1019,	180,	60,	1621,	0,	1,	
196860,	1020,	180,	60,	1619,	0,	1,	
198868,	1020,	180,	60,	1620,	0,	1,	
200876,	1020,	180,	60,	1621,	0,	1,	
202883,	1020,	180,	60,	1619,	0,	1,	
204890,	1019,	180,	60,	1621,	0,	1,	
206898,	1020,	180,	60,	1620,	0,	1,	
208907,	1020,	180,	60,	1619,	0,	1,	
210915,	1020,	180,	60,	1620,	0,	1,	
212924,	1020,	180,	60,	1620,	0,	1,	
214932,	1020,	180,	60,	1620,	0,	1,	
216940,	1020,	180,	60,	1621,	0,	1,	
218948,	1020,	180,	60,	1619,	0,	1,	
220956,	1020,	180,	60,	1621,	0,	1,	
222965,	1020,	180,	60,	1620,	0,	1,	
224973,	1020,	180,	60,	1619,	0,	1,	
226982,	1020,	180,	60,	1621,	0,	1,	
228990,	1020,	180,	60,	1619,	0,	1,	
230998,	1020,	180,	60,	1620,	0,	1,	
233007,	1020,	180,	60,	1621,	0,	1,	
235014,	1020,	180,	60,	1620,	0,	1,	
237022,	1020,	180,	60,	1619,	0,	1,	
239030,	1020,	180,	60,	1620,	0,	1,	
241038,	1020,	180,	60,	1620,	0,	1,	
243046,	1020,	180,	60,	1621,	0,	1,	
245054,	1020,	180,	60,	1619,	0,	1,	
247063,	1020,	180,	60,	1621,	0,	1,	
249072,	1020,	180,	60,	1619,	0,	1,	
251080,	1020,	180,	60,	1621,	0,	1,	
253089,	1019,	180,	60,	1620,	0,	1,	
255097,	1020,	180,	60,	1620,	0,	1,	
257106,	1020,	180,	60,	1620,	0,	1,	
259114,	1020,	180,	60,	1620,	0,	1,	
261123,	1020,	180,	60,	1619,	0,	1,	
263131,	1020,	180,	60,	1621,	0,	1,	
265140,	1018,	180,	60,	1619,	0,	1,	
267148,	1020,	180,	60,	1620,	0,	1,	
269155,	1020,	180,	60,	1620,	0,	1,	
271164,	1020,	180,	60,	1620,	0,	1,	
273173,	1020,	180,	60,	1621,	0,	1,	
275180,	1020,	180,	60,	1619,	0,	1,	
277188,	1020,	180,	60,	1621,	0,	1,	
279197,	1020,	180,	60,	1619,	0,	1,	
281205,	1020,	180,	60,	1620,	0,	1,	
283213,	1020,	180,	60,	1621,	0,	1,	
285222,	1020,	180,	60,	1619,	0,	1,	
287230,	1020,	180,	60,	1620,	0,	1,	
289237,	1020,	180,	60,	1620,	0,	1,	
291245,	1020,	180,	60,	1621,	0,	1,	
293254,	1020,	180,	60,	1619,	0,	1,	
295263,	1020,	180,	60,	1621,	0,	1,	
297271,	1020,	180,	60,	1620,	0,	1,	
299276,	1020,	180,	60,	1620,	0,	1,	
301283,	1020,	180,	60,	1620,	0,	1,	
303292,	1020,	180,	60,	1620,	0,	1,	
305300,	1020,	180,	60,	1619,	0,	1,	
307309,	1020,	180,	60,	1621,	0,	1,	
309317,	1020,	180,	60,	1620,	0,	1,	
311325,	1019,	180,	60,	1620,	0,	1,	
313333,	1019,	180,	60,	1619,	0,	1,	
315341,	1020,	180,	60,	1620,	0,	1,	
