Time,	 Total Cost,	Total Received Attack Packet,	 Total Blocked  Attack Packet,	Total Legit Packt,	 Total Blocked Legit Packet,	filter used
758577,	0.6428506505065446,	0,	44998,	0,	46223,	89,	
760598,	0.6396740957262143,	0,	45309,	0,	46250,	89,	
763008,	0.6416123048503489,	0,	53311,	0,	54802,	89,	
765139,	0.6407822940048282,	0,	47442,	0,	48711,	89,	
767260,	0.6441115760621056,	0,	47085,	0,	48535,	89,	
769365,	0.6390111902880422,	0,	47417,	0,	48257,	89,	
771508,	0.6424136669060123,	0,	48173,	0,	49196,	89,	
773623,	0.6450342369044448,	0,	47275,	0,	48383,	89,	
775644,	0.6456455690418417,	0,	45082,	0,	46069,	89,	
777663,	0.6426960404082626,	0,	45264,	0,	46207,	89,	
779901,	0.6409610076936318,	0,	50482,	0,	51293,	89,	
781921,	0.6443578333834723,	0,	44975,	0,	45787,	89,	
783951,	0.6442841334872423,	0,	45646,	0,	46452,	89,	
786347,	0.6465058582761849,	0,	53520,	0,	54699,	89,	
788466,	0.644240155873458,	0,	47459,	0,	48425,	89,	
790496,	0.6452748884674261,	0,	43958,	0,	44738,	89,	
792655,	0.6468338174955438,	0,	44472,	0,	45713,	89,	
794674,	0.6513936068565452,	0,	42188,	0,	43471,	89,	
796696,	0.654245341043728,	0,	41703,	0,	43650,	89,	
798717,	0.6480694109346807,	0,	43358,	0,	44806,	89,	
800737,	0.644442287630984,	0,	44201,	0,	45491,	89,	
802756,	0.646422500983232,	0,	44013,	0,	45393,	89,	
804841,	0.6490501723758364,	0,	45015,	0,	46775,	89,	
806858,	0.64912
